run_id,task,input_id,depth,condition,paraphrase_idx,position,position_idx,divergence,out_len,base_len,len_ratio,schema_violation,judge_score,base_judge_score,agent_model,backend,embedder
research_plan|rp_1|d3|p7|last,research_plan,rp_1,3,perturbed,7,last,2,0.3435683250427246,4297,4293,1.0009317493594223,,8,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_1|d3|p8|last,research_plan,rp_1,3,perturbed,8,last,2,0.4310638904571533,4661,4293,1.085720941066853,,8,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_1|d3|p9|last,research_plan,rp_1,3,perturbed,9,last,2,0.2651710510253906,4265,4293,0.9934777544840436,,9,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_2|d3|p0|first,research_plan,rp_2,3,perturbed,0,first,0,0.486640453338623,4492,4104,1.094541910331384,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_2|d3|p2|first,research_plan,rp_2,3,perturbed,2,first,0,0.4028898477554321,4282,4104,1.043372319688109,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_2|d3|p1|first,research_plan,rp_2,3,perturbed,1,first,0,0.3701950907707214,4374,4104,1.0657894736842106,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_2|d3|p4|first,research_plan,rp_2,3,perturbed,4,first,0,0.1351754665374755,4501,4104,1.0967348927875245,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_2|d3|p3|first,research_plan,rp_2,3,perturbed,3,first,0,0.3860653638839721,4137,4104,1.0080409356725146,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_2|d3|p5|first,research_plan,rp_2,3,perturbed,5,first,0,0.1860034465789795,4262,4104,1.0384990253411306,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_2|d3|p6|first,research_plan,rp_2,3,perturbed,6,first,0,0.4407044649124145,4525,4104,1.1025828460038989,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_2|d3|p7|first,research_plan,rp_2,3,perturbed,7,first,0,0.4257087707519531,4368,4104,1.064327485380117,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_2|d3|p8|first,research_plan,rp_2,3,perturbed,8,first,0,0.1315422058105468,4393,4104,1.0704191033138402,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_2|d3|p9|first,research_plan,rp_2,3,perturbed,9,first,0,0.4662258625030517,4415,4104,1.0757797270955165,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_2|d3|p0|middle,research_plan,rp_2,3,perturbed,0,middle,1,0.3722442388534546,4128,4104,1.0058479532163742,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_2|d3|p1|middle,research_plan,rp_2,3,perturbed,1,middle,1,0.413343071937561,4404,4104,1.0730994152046784,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_2|d3|p2|middle,research_plan,rp_2,3,perturbed,2,middle,1,0.1792182922363281,4547,4104,1.107943469785575,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_2|d3|p3|middle,research_plan,rp_2,3,perturbed,3,middle,1,0.522357165813446,4386,4104,1.0687134502923976,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_2|d3|p4|middle,research_plan,rp_2,3,perturbed,4,middle,1,0.422520637512207,4594,4104,1.1193957115009747,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_2|d3|p5|middle,research_plan,rp_2,3,perturbed,5,middle,1,0.4453117251396179,4133,4104,1.0070662768031189,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_2|d3|p6|middle,research_plan,rp_2,3,perturbed,6,middle,1,0.2508646249771118,4595,4104,1.1196393762183237,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_2|d3|p7|middle,research_plan,rp_2,3,perturbed,7,middle,1,0.2452986240386963,4654,4104,1.1340155945419104,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_2|d3|p8|middle,research_plan,rp_2,3,perturbed,8,middle,1,0.4341764450073242,4582,4104,1.1164717348927875,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_2|d3|p9|middle,research_plan,rp_2,3,perturbed,9,middle,1,0.1131653189659118,4357,4104,1.0616471734892787,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_2|d3|p1|last,research_plan,rp_2,3,perturbed,1,last,2,0.3783612847328186,4306,4104,1.0492202729044835,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_2|d3|p3|last,research_plan,rp_2,3,perturbed,3,last,2,0.4815806150436401,4400,4104,1.0721247563352827,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_2|d3|p2|last,research_plan,rp_2,3,perturbed,2,last,2,0.224676251411438,4357,4104,1.0616471734892787,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_2|d3|p4|last,research_plan,rp_2,3,perturbed,4,last,2,0.4467553496360779,4656,4104,1.1345029239766082,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_2|d3|p5|last,research_plan,rp_2,3,perturbed,5,last,2,0.1563301682472229,4387,4104,1.0689571150097466,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_2|d3|p7|last,research_plan,rp_2,3,perturbed,7,last,2,0.1560459733009338,4311,4104,1.0504385964912282,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_2|d3|p6|last,research_plan,rp_2,3,perturbed,6,last,2,0.5417400002479553,4418,4104,1.0765107212475633,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_2|d3|p8|last,research_plan,rp_2,3,perturbed,8,last,2,0.5164458155632019,4359,4104,1.0621345029239766,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_2|d3|p9|last,research_plan,rp_2,3,perturbed,9,last,2,0.3215147256851196,4497,4104,1.0957602339181287,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_3|d3|p0|first,research_plan,rp_3,3,perturbed,0,first,0,0.3045520782470703,4629,4493,1.0302693078121523,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_3|d3|p1|first,research_plan,rp_3,3,perturbed,1,first,0,0.2016706466674804,4550,4493,1.0126864010683283,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_3|d3|p2|first,research_plan,rp_3,3,perturbed,2,first,0,0.3020046949386596,4297,4493,0.9563765858001336,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_3|d3|p3|first,research_plan,rp_3,3,perturbed,3,first,0,0.4009787440299988,4484,4493,0.9979968840418428,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_3|d3|p4|first,research_plan,rp_3,3,perturbed,4,first,0,0.2162522673606872,4710,4493,1.0482973514355665,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_3|d3|p5|first,research_plan,rp_3,3,perturbed,5,first,0,0.3423777818679809,4607,4493,1.025372802136657,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_3|d3|p7|first,research_plan,rp_3,3,perturbed,7,first,0,0.3500024676322937,4445,4493,0.9893167148898286,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_3|d3|p6|first,research_plan,rp_3,3,perturbed,6,first,0,0.2714189291000366,4671,4493,1.0396171822835525,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_3|d3|p8|first,research_plan,rp_3,3,perturbed,8,first,0,0.2302731275558471,4409,4493,0.9813042510572,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_3|d3|p9|first,research_plan,rp_3,3,perturbed,9,first,0,0.3405351638793945,4467,4493,0.9942132205653238,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_3|d3|p1|middle,research_plan,rp_3,3,perturbed,1,middle,1,0.2491101622581482,4708,4493,1.047852214555976,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_3|d3|p0|middle,research_plan,rp_3,3,perturbed,0,middle,1,0.2077748775482177,4556,4493,1.0140218117071,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_3|d3|p3|middle,research_plan,rp_3,3,perturbed,3,middle,1,0.3016178607940674,4552,4493,1.0131315379479189,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_3|d3|p4|middle,research_plan,rp_3,3,perturbed,4,middle,1,0.2861248254776001,4531,4493,1.008457600712219,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_3|d3|p2|middle,research_plan,rp_3,3,perturbed,2,middle,1,0.2708595991134643,4783,4493,1.0645448475406187,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_3|d3|p6|middle,research_plan,rp_3,3,perturbed,6,middle,1,0.3500634431838989,4580,4493,1.0193634542621857,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_3|d3|p5|middle,research_plan,rp_3,3,perturbed,5,middle,1,0.1813151836395263,4540,4493,1.010460716670376,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_3|d3|p7|middle,research_plan,rp_3,3,perturbed,7,middle,1,0.3359259963035583,4743,4493,1.0556421099488094,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_3|d3|p8|middle,research_plan,rp_3,3,perturbed,8,middle,1,0.3054292201995849,4757,4493,1.0587580681059423,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_3|d3|p9|middle,research_plan,rp_3,3,perturbed,9,middle,1,0.3801568746566772,4898,4493,1.090140218117071,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_3|d3|p1|last,research_plan,rp_3,3,perturbed,1,last,2,0.1739041805267334,4526,4493,1.007344758513243,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_3|d3|p2|last,research_plan,rp_3,3,perturbed,2,last,2,0.2744536995887756,4365,4493,0.9715112397062096,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_3|d3|p3|last,research_plan,rp_3,3,perturbed,3,last,2,0.3137158751487732,4353,4493,0.9688404184286667,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_3|d3|p4|last,research_plan,rp_3,3,perturbed,4,last,2,0.1861811876296997,4842,4493,1.0776763854885378,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_3|d3|p5|last,research_plan,rp_3,3,perturbed,5,last,2,0.1951180100440979,4588,4493,1.0211440017805475,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_3|d3|p6|last,research_plan,rp_3,3,perturbed,6,last,2,0.2932560443878174,4612,4493,1.0264856443356332,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_3|d3|p8|last,research_plan,rp_3,3,perturbed,8,last,2,0.3225601315498352,4416,4493,0.9828622301357668,,7,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_3|d3|p7|last,research_plan,rp_3,3,perturbed,7,last,2,0.2683480381965637,4690,4493,1.0438459826396618,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_4|d3|p0|first,research_plan,rp_4,3,perturbed,0,first,0,0.4157431125640869,3952,3884,1.0175077239958803,,8,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_3|d3|p9|last,research_plan,rp_3,3,perturbed,9,last,2,0.3081254959106445,4535,4493,1.0093478744714,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_4|d3|p1|first,research_plan,rp_4,3,perturbed,1,first,0,0.2883860468864441,4307,3884,1.108908341915551,,8,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_4|d3|p2|first,research_plan,rp_4,3,perturbed,2,first,0,0.4883534908294678,3905,3884,1.005406797116375,,8,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_4|d3|p3|first,research_plan,rp_4,3,perturbed,3,first,0,0.422616958618164,3833,3884,0.9868692070030896,,8,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_4|d3|p4|first,research_plan,rp_4,3,perturbed,4,first,0,0.4207060933113098,4214,3884,1.084963954685891,,8,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_4|d3|p5|first,research_plan,rp_4,3,perturbed,5,first,0,0.5225586891174316,4313,3884,1.110453141091658,,8,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_4|d3|p6|first,research_plan,rp_4,3,perturbed,6,first,0,0.3002523183822632,4115,3884,1.0594747682801235,,8,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_4|d3|p7|first,research_plan,rp_4,3,perturbed,7,first,0,0.4576319456100464,4192,3884,1.0792996910401649,,8,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_4|d3|p8|first,research_plan,rp_4,3,perturbed,8,first,0,0.3003298044204712,3937,3884,1.0136457260556129,,8,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_4|d3|p0|middle,research_plan,rp_4,3,perturbed,0,middle,1,0.3407374620437622,4042,3884,1.040679711637487,,8,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_4|d3|p9|first,research_plan,rp_4,3,perturbed,9,first,0,0.1993356347084045,3885,3884,1.000257466529351,,8,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_4|d3|p1|middle,research_plan,rp_4,3,perturbed,1,middle,1,0.3850731253623962,4331,3884,1.1150875386199794,,8,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_4|d3|p2|middle,research_plan,rp_4,3,perturbed,2,middle,1,0.4197515845298767,4390,3884,1.1302780638516994,,8,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_4|d3|p3|middle,research_plan,rp_4,3,perturbed,3,middle,1,0.3727432489395141,4062,3884,1.045829042224511,,8,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_4|d3|p4|middle,research_plan,rp_4,3,perturbed,4,middle,1,0.3354042768478393,3838,3884,0.9881565396498456,,8,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_4|d3|p5|middle,research_plan,rp_4,3,perturbed,5,middle,1,0.2835143804550171,4132,3884,1.0638516992790936,,8,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_4|d3|p6|middle,research_plan,rp_4,3,perturbed,6,middle,1,0.4525213241577148,4100,3884,1.055612770339856,,8,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_4|d3|p7|middle,research_plan,rp_4,3,perturbed,7,middle,1,0.4695836901664734,4415,3884,1.136714727085479,,8,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_4|d3|p8|middle,research_plan,rp_4,3,perturbed,8,middle,1,0.4391347765922546,3897,3884,1.0033470648815654,,8,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_4|d3|p9|middle,research_plan,rp_4,3,perturbed,9,middle,1,0.3211462497711181,4042,3884,1.040679711637487,,8,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_4|d3|p2|last,research_plan,rp_4,3,perturbed,2,last,2,0.2906396985054016,3914,3884,1.0077239958805355,,8,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_4|d3|p1|last,research_plan,rp_4,3,perturbed,1,last,2,0.3352048993110657,3996,3884,1.0288362512873326,,9,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_4|d3|p5|last,research_plan,rp_4,3,perturbed,5,last,2,0.2004967331886291,3879,3884,0.998712667353244,,8,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_4|d3|p4|last,research_plan,rp_4,3,perturbed,4,last,2,0.4036704301834106,4028,3884,1.0370751802265703,,8,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_4|d3|p3|last,research_plan,rp_4,3,perturbed,3,last,2,0.3331313133239746,4203,3884,1.082131822863028,,8,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_4|d3|p6|last,research_plan,rp_4,3,perturbed,6,last,2,0.33671635389328,3792,3884,0.976313079299691,,8,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_4|d3|p8|last,research_plan,rp_4,3,perturbed,8,last,2,0.3300358653068542,4022,3884,1.0355303810504637,,7,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_4|d3|p7|last,research_plan,rp_4,3,perturbed,7,last,2,0.4430986046791076,3846,3884,0.990216271884655,,8,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_4|d3|p9|last,research_plan,rp_4,3,perturbed,9,last,2,0.4105223417282104,4027,3884,1.0368177136972194,,8,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_0|d3|p3|first,summarization,sum_0,3,perturbed,3,first,0,0.3839738965034485,582,615,0.946341463414634,,3,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_0|d3|p4|first,summarization,sum_0,3,perturbed,4,first,0,0.0915812849998474,804,615,1.3073170731707318,,5,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_0|d3|p5|first,summarization,sum_0,3,perturbed,5,first,0,0.4300311803817749,626,615,1.0178861788617886,,5,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_0|d3|p6|first,summarization,sum_0,3,perturbed,6,first,0,0.0410705804824829,684,615,1.1121951219512196,,7,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_0|d3|p7|first,summarization,sum_0,3,perturbed,7,first,0,0.1098079085350036,539,615,0.8764227642276423,,5,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_0|d3|p8|first,summarization,sum_0,3,perturbed,8,first,0,0.0207265615463256,636,615,1.0341463414634149,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_0|d3|p9|first,summarization,sum_0,3,perturbed,9,first,0,0.0201855897903442,620,615,1.008130081300813,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_0|d3|p3|middle,summarization,sum_0,3,perturbed,3,middle,1,0.0634130239486694,762,615,1.2390243902439024,,7,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_0|d3|p4|middle,summarization,sum_0,3,perturbed,4,middle,1,0.0602345466613769,829,615,1.347967479674797,,7,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_0|d3|p5|middle,summarization,sum_0,3,perturbed,5,middle,1,0.0422354936599731,714,615,1.1609756097560977,,5,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_0|d3|p6|middle,summarization,sum_0,3,perturbed,6,middle,1,0.0078768730163574,616,615,1.001626016260163,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_0|d3|p7|middle,summarization,sum_0,3,perturbed,7,middle,1,0.0056777000427246,620,615,1.008130081300813,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_0|d3|p8|middle,summarization,sum_0,3,perturbed,8,middle,1,0.0307999849319458,761,615,1.2373983739837398,,6,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_0|d3|p3|last,summarization,sum_0,3,perturbed,3,last,2,0.0661746859550476,696,615,1.1317073170731706,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_0|d3|p9|middle,summarization,sum_0,3,perturbed,9,middle,1,0.0575846433639526,777,615,1.2634146341463417,,6,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_0|d3|p4|last,summarization,sum_0,3,perturbed,4,last,2,0.0,615,615,1.0,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_0|d3|p5|last,summarization,sum_0,3,perturbed,5,last,2,0.0835585594177246,800,615,1.3008130081300813,,7,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_0|d3|p6|last,summarization,sum_0,3,perturbed,6,last,2,0.0412879586219787,678,615,1.102439024390244,,7,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_0|d3|p7|last,summarization,sum_0,3,perturbed,7,last,2,0.0001126527786254,618,615,1.0048780487804878,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_0|d3|p8|last,summarization,sum_0,3,perturbed,8,last,2,0.0488306283950805,674,615,1.0959349593495935,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_0|d3|p9|last,summarization,sum_0,3,perturbed,9,last,2,0.0001126527786254,618,615,1.0048780487804878,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_1|d3|p4|first,summarization,sum_1,3,perturbed,4,first,0,0.0558651685714721,678,868,0.7811059907834101,,6,7,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_1|d3|p6|first,summarization,sum_1,3,perturbed,6,first,0,0.0840538740158081,550,868,0.6336405529953917,,5,7,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_1|d3|p3|first,summarization,sum_1,3,perturbed,3,first,0,0.0826204419136047,564,868,0.6497695852534562,,5,7,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_1|d3|p5|first,summarization,sum_1,3,perturbed,5,first,0,0.1007392406463623,691,868,0.7960829493087558,,2,7,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_1|d3|p7|first,summarization,sum_1,3,perturbed,7,first,0,0.1397700309753418,838,868,0.9654377880184332,,3,7,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_1|d3|p8|first,summarization,sum_1,3,perturbed,8,first,0,0.1127907037734985,716,868,0.8248847926267281,,3,7,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_1|d3|p9|first,summarization,sum_1,3,perturbed,9,first,0,0.1150478720664978,667,868,0.7684331797235023,,9,7,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_1|d3|p3|middle,summarization,sum_1,3,perturbed,3,middle,1,0.0616793632507324,651,868,0.75,,7,7,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_1|d3|p4|middle,summarization,sum_1,3,perturbed,4,middle,1,0.0702612400054931,562,868,0.6474654377880185,,6,7,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
